date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:37:53	29128/29128	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Aug%202018%2010:37:25%20GMT	https://www.schoolsolver.com/userprofile/20288/	C:/My%20Web%20Sites/schoolsolver/www.schoolsolver.com/userprofile/20288/index.html	(from https://www.schoolsolver.com/userprofile/17/)
13:37:54	36055/36055	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Aug%202018%2010:37:25%20GMT	https://www.schoolsolver.com/answer/898838866/	C:/My%20Web%20Sites/schoolsolver/www.schoolsolver.com/answer/898838866/index.html	(from https://www.schoolsolver.com/userprofile/17/)
13:37:54	35306/35306	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Aug%202018%2010:37:46%20GMT	https://www.schoolsolver.com/answer/898671397/	C:/My%20Web%20Sites/schoolsolver/www.schoolsolver.com/answer/898671397/index.html	(from https://www.schoolsolver.com/userprofile/17/)
13:37:55	29123/29123	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Aug%202018%2010:37:58%20GMT	https://www.schoolsolver.com/userprofile/18833/	C:/My%20Web%20Sites/schoolsolver/www.schoolsolver.com/userprofile/18833/index.html	(from https://www.schoolsolver.com/userprofile/17/)
13:37:55	887/887	---M--	200	added ('OK')	image/svg+xml	etag:%22ed7e649203434bab42dc00f308b77181%22	https://dw0mieutazhgr.cloudfront.net/css/cometchat/layouts/docked/images/searchicon.svg	C:/My%20Web%20Sites/schoolsolver/dw0mieutazhgr.cloudfront.net/css/cometchat/layouts/docked/images/searchicon.svg	(from https://dw0mieutazhgr.cloudfront.net/css/cometchat/cometchat.css)
13:37:56	29441/29441	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Aug%202018%2010:37:59%20GMT	https://www.schoolsolver.com/userprofile/17867/	C:/My%20Web%20Sites/schoolsolver/www.schoolsolver.com/userprofile/17867/index.html	(from https://www.schoolsolver.com/userprofile/17/)
13:37:56	35763/35763	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Aug%202018%2010:37:59%20GMT	https://www.schoolsolver.com/answer/899295687/	C:/My%20Web%20Sites/schoolsolver/www.schoolsolver.com/answer/899295687/index.html	(from https://www.schoolsolver.com/userprofile/17/)
13:37:57	35084/35084	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Aug%202018%2010:37:59%20GMT	https://www.schoolsolver.com/answer/899444861/	C:/My%20Web%20Sites/schoolsolver/www.schoolsolver.com/answer/899444861/index.html	(from https://www.schoolsolver.com/userprofile/17/)
13:37:57	29138/29138	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Aug%202018%2010:38:00%20GMT	https://www.schoolsolver.com/userprofile/11190/	C:/My%20Web%20Sites/schoolsolver/www.schoolsolver.com/userprofile/11190/index.html	(from https://www.schoolsolver.com/userprofile/17/)
13:37:57	505/505	---M--	200	added ('OK')	image/svg+xml	etag:%229a3b6a954b72bd109afd2b73f40c4a62%22	https://dw0mieutazhgr.cloudfront.net/css/cometchat/layouts/docked/images/vline.svg	C:/My%20Web%20Sites/schoolsolver/dw0mieutazhgr.cloudfront.net/css/cometchat/layouts/docked/images/vline.svg	(from https://dw0mieutazhgr.cloudfront.net/css/cometchat/cometchat.css)
13:37:58	35773/35773	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Aug%202018%2010:38:00%20GMT	https://www.schoolsolver.com/answer/899449384/	C:/My%20Web%20Sites/schoolsolver/www.schoolsolver.com/answer/899449384/index.html	(from https://www.schoolsolver.com/userprofile/17/)
13:37:59	29119/29119	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Aug%202018%2010:38:01%20GMT	https://www.schoolsolver.com/userprofile/8262/	C:/My%20Web%20Sites/schoolsolver/www.schoolsolver.com/userprofile/8262/index.html	(from https://www.schoolsolver.com/userprofile/17/)
13:37:59	35858/35858	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Aug%202018%2010:38:01%20GMT	https://www.schoolsolver.com/answer/899228947/	C:/My%20Web%20Sites/schoolsolver/www.schoolsolver.com/answer/899228947/index.html	(from https://www.schoolsolver.com/userprofile/17/)
13:38:00	29126/29126	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Aug%202018%2010:38:03%20GMT	https://www.schoolsolver.com/userprofile/9433/	C:/My%20Web%20Sites/schoolsolver/www.schoolsolver.com/userprofile/9433/index.html	(from https://www.schoolsolver.com/userprofile/17/)
13:38:00	29111/29111	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Aug%202018%2010:38:03%20GMT	https://www.schoolsolver.com/userprofile/6699/	C:/My%20Web%20Sites/schoolsolver/www.schoolsolver.com/userprofile/6699/index.html	(from https://www.schoolsolver.com/userprofile/17/)
13:38:00	993/993	---M--	200	added ('OK')	image/svg+xml	etag:%223eb22d0b494c9083a564b1a7c2ceb6ed%22	https://dw0mieutazhgr.cloudfront.net/css/cometchat/layouts/docked/images/closesearchoutline.svg	C:/My%20Web%20Sites/schoolsolver/dw0mieutazhgr.cloudfront.net/css/cometchat/layouts/docked/images/closesearchoutline.svg	(from https://dw0mieutazhgr.cloudfront.net/css/cometchat/cometchat.css)
13:38:01	36043/36043	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Aug%202018%2010:38:03%20GMT	https://www.schoolsolver.com/answer/899498301/	C:/My%20Web%20Sites/schoolsolver/www.schoolsolver.com/answer/899498301/index.html	(from https://www.schoolsolver.com/userprofile/17/)
13:38:01	29295/29295	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Aug%202018%2010:38:04%20GMT	https://www.schoolsolver.com/userprofile/5928/	C:/My%20Web%20Sites/schoolsolver/www.schoolsolver.com/userprofile/5928/index.html	(from https://www.schoolsolver.com/userprofile/17/)
13:38:01	35116/35116	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Aug%202018%2010:38:04%20GMT	https://www.schoolsolver.com/answer/899462174/	C:/My%20Web%20Sites/schoolsolver/www.schoolsolver.com/answer/899462174/index.html	(from https://www.schoolsolver.com/userprofile/17/)
13:38:02	29514/29514	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Aug%202018%2010:38:05%20GMT	https://www.schoolsolver.com/userprofile/5660/	C:/My%20Web%20Sites/schoolsolver/www.schoolsolver.com/userprofile/5660/index.html	(from https://www.schoolsolver.com/userprofile/17/)
13:38:02	35319/35319	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Aug%202018%2010:38:05%20GMT	https://www.schoolsolver.com/answer/898584854/	C:/My%20Web%20Sites/schoolsolver/www.schoolsolver.com/answer/898584854/index.html	(from https://www.schoolsolver.com/userprofile/17/)
13:38:03	29120/29120	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Aug%202018%2010:38:06%20GMT	https://www.schoolsolver.com/userprofile/4599/	C:/My%20Web%20Sites/schoolsolver/www.schoolsolver.com/userprofile/4599/index.html	(from https://www.schoolsolver.com/userprofile/17/)
13:38:04	1156/1156	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Mar%202018%2000:03:24%20GMT	https://dw0mieutazhgr.cloudfront.net/css/cometchat/layouts/docked/images/closesearchglyph.svg	C:/My%20Web%20Sites/schoolsolver/dw0mieutazhgr.cloudfront.net/css/cometchat/layouts/docked/images/closesearchglyph.svg	(from https://dw0mieutazhgr.cloudfront.net/css/cometchat/cometchat.css)
13:38:04	35050/35050	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Aug%202018%2010:38:06%20GMT	https://www.schoolsolver.com/answer/3600/	C:/My%20Web%20Sites/schoolsolver/www.schoolsolver.com/answer/3600/index.html	(from https://www.schoolsolver.com/userprofile/17/)
13:38:05	29123/29123	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Aug%202018%2010:38:07%20GMT	https://www.schoolsolver.com/userprofile/4380/	C:/My%20Web%20Sites/schoolsolver/www.schoolsolver.com/userprofile/4380/index.html	(from https://www.schoolsolver.com/userprofile/17/)
13:38:05	35193/35193	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Aug%202018%2010:38:07%20GMT	https://www.schoolsolver.com/answer/899155997/	C:/My%20Web%20Sites/schoolsolver/www.schoolsolver.com/answer/899155997/index.html	(from https://www.schoolsolver.com/userprofile/17/)
13:38:05	29100/29100	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Aug%202018%2010:38:08%20GMT	https://www.schoolsolver.com/userprofile/3363/	C:/My%20Web%20Sites/schoolsolver/www.schoolsolver.com/userprofile/3363/index.html	(from https://www.schoolsolver.com/userprofile/17/)
13:38:06	996/996	---M--	200	added ('OK')	image/svg+xml	etag:%222be5c2ee072638e6a323d096f71c0a58%22	https://dw0mieutazhgr.cloudfront.net/css/cometchat/layouts/docked/images/closeoutline.svg	C:/My%20Web%20Sites/schoolsolver/dw0mieutazhgr.cloudfront.net/css/cometchat/layouts/docked/images/closeoutline.svg	(from https://dw0mieutazhgr.cloudfront.net/css/cometchat/cometchat.css)
13:38:06	29143/29143	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Aug%202018%2010:38:09%20GMT	https://www.schoolsolver.com/userprofile/2522/	C:/My%20Web%20Sites/schoolsolver/www.schoolsolver.com/userprofile/2522/index.html	(from https://www.schoolsolver.com/userprofile/17/)
13:38:07	35245/35245	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Aug%202018%2010:38:09%20GMT	https://www.schoolsolver.com/answer/898522646/	C:/My%20Web%20Sites/schoolsolver/www.schoolsolver.com/answer/898522646/index.html	(from https://www.schoolsolver.com/userprofile/17/)
13:38:07	35025/35025	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Aug%202018%2010:38:09%20GMT	https://www.schoolsolver.com/answer/898594109/	C:/My%20Web%20Sites/schoolsolver/www.schoolsolver.com/answer/898594109/index.html	(from https://www.schoolsolver.com/userprofile/17/)
13:38:08	29125/29125	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Aug%202018%2010:38:11%20GMT	https://www.schoolsolver.com/userprofile/2140/	C:/My%20Web%20Sites/schoolsolver/www.schoolsolver.com/userprofile/2140/index.html	(from https://www.schoolsolver.com/userprofile/17/)
13:38:08	34979/34979	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Aug%202018%2010:38:11%20GMT	https://www.schoolsolver.com/answer/898936571/	C:/My%20Web%20Sites/schoolsolver/www.schoolsolver.com/answer/898936571/index.html	(from https://www.schoolsolver.com/userprofile/17/)
13:38:08	35055/35055	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Aug%202018%2010:38:11%20GMT	https://www.schoolsolver.com/answer/899335083/	C:/My%20Web%20Sites/schoolsolver/www.schoolsolver.com/answer/899335083/index.html	(from https://www.schoolsolver.com/userprofile/17/)
13:38:09	29576/29576	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Aug%202018%2010:38:12%20GMT	https://www.schoolsolver.com/userprofile/1649/	C:/My%20Web%20Sites/schoolsolver/www.schoolsolver.com/userprofile/1649/index.html	(from https://www.schoolsolver.com/userprofile/17/)
13:38:09	579/579	---M--	200	added ('OK')	image/svg+xml	etag:%22967f1bc1267d44dc8705592544c87749%22	https://dw0mieutazhgr.cloudfront.net/css/cometchat/layouts/docked/images/leftarrow.svg	C:/My%20Web%20Sites/schoolsolver/dw0mieutazhgr.cloudfront.net/css/cometchat/layouts/docked/images/leftarrow.svg	(from https://dw0mieutazhgr.cloudfront.net/css/cometchat/cometchat.css)
13:38:10	29119/29119	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Aug%202018%2010:38:12%20GMT	https://www.schoolsolver.com/userprofile/1538/	C:/My%20Web%20Sites/schoolsolver/www.schoolsolver.com/userprofile/1538/index.html	(from https://www.schoolsolver.com/userprofile/17/)
13:38:10	35093/35093	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Aug%202018%2010:38:12%20GMT	https://www.schoolsolver.com/answer/899296054/	C:/My%20Web%20Sites/schoolsolver/www.schoolsolver.com/answer/899296054/index.html	(from https://www.schoolsolver.com/userprofile/17/)
13:38:10	35483/35483	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Aug%202018%2010:38:13%20GMT	https://www.schoolsolver.com/answer/899342074/	C:/My%20Web%20Sites/schoolsolver/www.schoolsolver.com/answer/899342074/index.html	(from https://www.schoolsolver.com/userprofile/17/)
13:38:11	26668/26668	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Aug%202018%2010:38:14%20GMT	https://www.schoolsolver.com/account/register/?next=/userprofile/6904/	C:/My%20Web%20Sites/schoolsolver/www.schoolsolver.com/account/register/index9071.html	(from https://www.schoolsolver.com/userprofile/6904/)
13:38:11	25440/25440	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Aug%202018%2010:38:14%20GMT	https://www.schoolsolver.com/account/login/?next=/userprofile/6904/	C:/My%20Web%20Sites/schoolsolver/www.schoolsolver.com/account/login/index9071.html	(from https://www.schoolsolver.com/userprofile/6904/)
13:38:11	1468/1468	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Mar%202018%2000:03:28%20GMT	https://dw0mieutazhgr.cloudfront.net/css/cometchat/layouts/docked/images/power.svg	C:/My%20Web%20Sites/schoolsolver/dw0mieutazhgr.cloudfront.net/css/cometchat/layouts/docked/images/power.svg	(from https://dw0mieutazhgr.cloudfront.net/css/cometchat/cometchat.css)
13:38:12	52910/52910	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Aug%202018%2010:38:15%20GMT	https://www.schoolsolver.com/question/17601-complete-answer-working-93-score/	C:/My%20Web%20Sites/schoolsolver/www.schoolsolver.com/question/17601-complete-answer-working-93-score/index.html	(from https://www.schoolsolver.com/userprofile/6904/)
13:38:13	1162/1162	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Mar%202018%2000:03:24%20GMT	https://dw0mieutazhgr.cloudfront.net/css/cometchat/layouts/docked/images/closeglyph.svg	C:/My%20Web%20Sites/schoolsolver/dw0mieutazhgr.cloudfront.net/css/cometchat/layouts/docked/images/closeglyph.svg	(from https://dw0mieutazhgr.cloudfront.net/css/cometchat/cometchat.css)
13:38:13	52070/52070	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Aug%202018%2010:38:15%20GMT	https://www.schoolsolver.com/question/16070-as-we-agreed_please-find-attached/	C:/My%20Web%20Sites/schoolsolver/www.schoolsolver.com/question/16070-as-we-agreed_please-find-attached/index.html	(from https://www.schoolsolver.com/userprofile/6904/)
13:38:14	50132/50132	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Aug%202018%2010:38:16%20GMT	https://www.schoolsolver.com/question/15177-weekly-reflective-journal/	C:/My%20Web%20Sites/schoolsolver/www.schoolsolver.com/question/15177-weekly-reflective-journal/index.html	(from https://www.schoolsolver.com/userprofile/6904/)
13:38:14	50248/50248	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Aug%202018%2010:38:16%20GMT	https://www.schoolsolver.com/question/14922-as-we-agreed_please-find-attached/	C:/My%20Web%20Sites/schoolsolver/www.schoolsolver.com/question/14922-as-we-agreed_please-find-attached/index.html	(from https://www.schoolsolver.com/userprofile/6904/)
13:38:14	0/0	---MC-	302	error ('FOUND')	text/html	date:Sat,%2018%20Aug%202018%2010:38:18%20GMT	https://www.schoolsolver.com/question/17388-decision-making-and-accounting-for-manager/	C:/My%20Web%20Sites/schoolsolver/www.schoolsolver.com/question/17388-decision-making-and-accounting-for-manager/index.html	(from https://www.schoolsolver.com/userprofile/6904/)
13:38:15	0/0	---MC-	302	error ('FOUND')	text/html	date:Sat,%2018%20Aug%202018%2010:38:18%20GMT	https://www.schoolsolver.com/question/17329-uber/	C:/My%20Web%20Sites/schoolsolver/www.schoolsolver.com/question/17329-uber/index.html	(from https://www.schoolsolver.com/userprofile/6904/)
13:38:15	49515/49515	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Aug%202018%2010:38:18%20GMT	https://www.schoolsolver.com/question/14320-as-we-agreed_pmt-link-final_please-complete/	C:/My%20Web%20Sites/schoolsolver/www.schoolsolver.com/question/14320-as-we-agreed_pmt-link-final_please-complete/index.html	(from https://www.schoolsolver.com/userprofile/6904/)
13:38:16	0/0	---MC-	302	error ('FOUND')	text/html	date:Sat,%2018%20Aug%202018%2010:38:18%20GMT	https://www.schoolsolver.com/question/16964-cfo-project-company-mcdonalds/	C:/My%20Web%20Sites/schoolsolver/www.schoolsolver.com/question/16964-cfo-project-company-mcdonalds/index.html	(from https://www.schoolsolver.com/userprofile/6904/)
13:38:16	0/0	---MC-	302	error ('FOUND')	text/html	date:Sat,%2018%20Aug%202018%2010:38:19%20GMT	https://www.schoolsolver.com/messages/write/haafi/?next=/	C:/My%20Web%20Sites/schoolsolver/www.schoolsolver.com/messages/write/haafi/index067e.html	(from https://www.schoolsolver.com/userprofile/6904/)
13:38:16	1122/1122	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Mar%202018%2000:03:22%20GMT	https://dw0mieutazhgr.cloudfront.net/css/cometchat/layouts/docked/images/alertsoutline.svg	C:/My%20Web%20Sites/schoolsolver/dw0mieutazhgr.cloudfront.net/css/cometchat/layouts/docked/images/alertsoutline.svg	(from https://dw0mieutazhgr.cloudfront.net/css/cometchat/cometchat.css)
13:38:16	44435/44435	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Aug%202018%2010:38:19%20GMT	https://www.schoolsolver.com/question/add/?assigned_tutor=6904	C:/My%20Web%20Sites/schoolsolver/www.schoolsolver.com/question/add/indexfc54.html	(from https://www.schoolsolver.com/userprofile/6904/)
13:38:17	29249/29249	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Aug%202018%2010:38:20%20GMT	https://www.schoolsolver.com/userprofile/17370/	C:/My%20Web%20Sites/schoolsolver/www.schoolsolver.com/userprofile/17370/index.html	(from https://www.schoolsolver.com/userprofile/6904/)
13:38:17	938/938	---M--	200	added ('OK')	image/svg+xml	etag:%2214e7d4c7585a9b696a220525afbcb558%22	https://dw0mieutazhgr.cloudfront.net/css/cometchat/layouts/docked/images/alertsglyph.svg	C:/My%20Web%20Sites/schoolsolver/dw0mieutazhgr.cloudfront.net/css/cometchat/layouts/docked/images/alertsglyph.svg	(from https://dw0mieutazhgr.cloudfront.net/css/cometchat/cometchat.css)
13:38:18	29784/29784	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Aug%202018%2010:38:21%20GMT	https://www.schoolsolver.com/userprofile/25333/	C:/My%20Web%20Sites/schoolsolver/www.schoolsolver.com/userprofile/25333/index.html	(from https://www.schoolsolver.com/userprofile/6904/)
13:38:18	34908/34908	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Aug%202018%2010:38:21%20GMT	https://www.schoolsolver.com/answer/9252/	C:/My%20Web%20Sites/schoolsolver/www.schoolsolver.com/answer/9252/index.html	(from https://www.schoolsolver.com/userprofile/6904/)
13:38:19	35865/35865	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Aug%202018%2010:38:22%20GMT	https://www.schoolsolver.com/answer/11486/	C:/My%20Web%20Sites/schoolsolver/www.schoolsolver.com/answer/11486/index.html	(from https://www.schoolsolver.com/userprofile/6904/)
13:38:20	1049/1049	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Mar%202018%2000:03:27%20GMT	https://dw0mieutazhgr.cloudfront.net/css/cometchat/layouts/docked/images/moreoutline.svg	C:/My%20Web%20Sites/schoolsolver/dw0mieutazhgr.cloudfront.net/css/cometchat/layouts/docked/images/moreoutline.svg	(from https://dw0mieutazhgr.cloudfront.net/css/cometchat/cometchat.css)
13:38:21	29920/29920	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Aug%202018%2010:38:23%20GMT	https://www.schoolsolver.com/userprofile/22163/	C:/My%20Web%20Sites/schoolsolver/www.schoolsolver.com/userprofile/22163/index.html	(from https://www.schoolsolver.com/userprofile/6904/)
13:38:21	29284/29284	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Aug%202018%2010:38:23%20GMT	https://www.schoolsolver.com/userprofile/24768/	C:/My%20Web%20Sites/schoolsolver/www.schoolsolver.com/userprofile/24768/index.html	(from https://www.schoolsolver.com/userprofile/6904/)
13:38:21	34992/34992	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Aug%202018%2010:38:23%20GMT	https://www.schoolsolver.com/answer/10635/	C:/My%20Web%20Sites/schoolsolver/www.schoolsolver.com/answer/10635/index.html	(from https://www.schoolsolver.com/userprofile/6904/)
13:38:22	29246/29246	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Aug%202018%2010:38:25%20GMT	https://www.schoolsolver.com/userprofile/20522/	C:/My%20Web%20Sites/schoolsolver/www.schoolsolver.com/userprofile/20522/index.html	(from https://www.schoolsolver.com/userprofile/6904/)
13:38:22	998/998	---M--	200	added ('OK')	image/svg+xml	etag:%2249e020f0aa60d91b786b595ccd1a9164%22	https://dw0mieutazhgr.cloudfront.net/css/cometchat/layouts/docked/images/moreglyph.svg	C:/My%20Web%20Sites/schoolsolver/dw0mieutazhgr.cloudfront.net/css/cometchat/layouts/docked/images/moreglyph.svg	(from https://dw0mieutazhgr.cloudfront.net/css/cometchat/cometchat.css)
13:38:23	29937/29937	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Aug%202018%2010:38:26%20GMT	https://www.schoolsolver.com/userprofile/13524/	C:/My%20Web%20Sites/schoolsolver/www.schoolsolver.com/userprofile/13524/index.html	(from https://www.schoolsolver.com/userprofile/6904/)
13:38:23	35072/35072	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Aug%202018%2010:38:26%20GMT	https://www.schoolsolver.com/answer/10437/	C:/My%20Web%20Sites/schoolsolver/www.schoolsolver.com/answer/10437/index.html	(from https://www.schoolsolver.com/userprofile/6904/)
13:38:23	34846/34846	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Aug%202018%2010:38:26%20GMT	https://www.schoolsolver.com/answer/10396/	C:/My%20Web%20Sites/schoolsolver/www.schoolsolver.com/answer/10396/index.html	(from https://www.schoolsolver.com/userprofile/6904/)
13:38:24	29781/29781	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Aug%202018%2010:38:27%20GMT	https://www.schoolsolver.com/userprofile/15475/	C:/My%20Web%20Sites/schoolsolver/www.schoolsolver.com/userprofile/15475/index.html	(from https://www.schoolsolver.com/userprofile/6904/)
13:38:25	35700/35700	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Aug%202018%2010:38:28%20GMT	https://www.schoolsolver.com/answer/8451/	C:/My%20Web%20Sites/schoolsolver/www.schoolsolver.com/answer/8451/index.html	(from https://www.schoolsolver.com/userprofile/6904/)
13:38:25	36457/36457	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Aug%202018%2010:38:28%20GMT	https://www.schoolsolver.com/answer/7039/	C:/My%20Web%20Sites/schoolsolver/www.schoolsolver.com/answer/7039/index.html	(from https://www.schoolsolver.com/userprofile/6904/)
13:38:25	937/937	---M--	200	added ('OK')	image/svg+xml	etag:%2215329efe35afe50e0c34f82ff6a8004e%22	https://dw0mieutazhgr.cloudfront.net/css/cometchat/layouts/docked/images/newchatoutline.svg	C:/My%20Web%20Sites/schoolsolver/dw0mieutazhgr.cloudfront.net/css/cometchat/layouts/docked/images/newchatoutline.svg	(from https://dw0mieutazhgr.cloudfront.net/css/cometchat/cometchat.css)
13:38:26	29835/29835	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Aug%202018%2010:38:28%20GMT	https://www.schoolsolver.com/userprofile/7097/	C:/My%20Web%20Sites/schoolsolver/www.schoolsolver.com/userprofile/7097/index.html	(from https://www.schoolsolver.com/userprofile/6904/)
13:38:26	34938/34938	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Aug%202018%2010:38:29%20GMT	https://www.schoolsolver.com/answer/8627/	C:/My%20Web%20Sites/schoolsolver/www.schoolsolver.com/answer/8627/index.html	(from https://www.schoolsolver.com/userprofile/6904/)
13:38:27	29241/29241	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Aug%202018%2010:38:29%20GMT	https://www.schoolsolver.com/userprofile/13985/	C:/My%20Web%20Sites/schoolsolver/www.schoolsolver.com/userprofile/13985/index.html	(from https://www.schoolsolver.com/userprofile/6904/)
13:38:27	29718/29718	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Aug%202018%2010:38:30%20GMT	https://www.schoolsolver.com/userprofile/13382/	C:/My%20Web%20Sites/schoolsolver/www.schoolsolver.com/userprofile/13382/index.html	(from https://www.schoolsolver.com/userprofile/6904/)
13:38:28	35656/35656	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Aug%202018%2010:38:31%20GMT	https://www.schoolsolver.com/answer/7840/	C:/My%20Web%20Sites/schoolsolver/www.schoolsolver.com/answer/7840/index.html	(from https://www.schoolsolver.com/userprofile/6904/)
13:38:28	29736/29736	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Aug%202018%2010:38:31%20GMT	https://www.schoolsolver.com/userprofile/13463/	C:/My%20Web%20Sites/schoolsolver/www.schoolsolver.com/userprofile/13463/index.html	(from https://www.schoolsolver.com/userprofile/6904/)
13:38:28	34919/34919	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Aug%202018%2010:38:31%20GMT	https://www.schoolsolver.com/answer/7738/	C:/My%20Web%20Sites/schoolsolver/www.schoolsolver.com/answer/7738/index.html	(from https://www.schoolsolver.com/userprofile/6904/)
13:38:29	885/885	---M--	200	added ('OK')	image/svg+xml	etag:%22744856995c4f6c319793bb383c3621d9%22	https://dw0mieutazhgr.cloudfront.net/css/cometchat/layouts/docked/images/newchatglyph.svg	C:/My%20Web%20Sites/schoolsolver/dw0mieutazhgr.cloudfront.net/css/cometchat/layouts/docked/images/newchatglyph.svg	(from https://dw0mieutazhgr.cloudfront.net/css/cometchat/cometchat.css)
13:38:29	29696/29696	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Aug%202018%2010:38:32%20GMT	https://www.schoolsolver.com/userprofile/11943/	C:/My%20Web%20Sites/schoolsolver/www.schoolsolver.com/userprofile/11943/index.html	(from https://www.schoolsolver.com/userprofile/6904/)
13:38:30	35661/35661	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Aug%202018%2010:38:32%20GMT	https://www.schoolsolver.com/answer/6847/	C:/My%20Web%20Sites/schoolsolver/www.schoolsolver.com/answer/6847/index.html	(from https://www.schoolsolver.com/userprofile/6904/)
13:38:30	35148/35148	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Aug%202018%2010:38:33%20GMT	https://www.schoolsolver.com/answer/6619/	C:/My%20Web%20Sites/schoolsolver/www.schoolsolver.com/answer/6619/index.html	(from https://www.schoolsolver.com/userprofile/6904/)
13:38:31	29890/29890	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Aug%202018%2010:38:34%20GMT	https://www.schoolsolver.com/userprofile/10752/	C:/My%20Web%20Sites/schoolsolver/www.schoolsolver.com/userprofile/10752/index.html	(from https://www.schoolsolver.com/userprofile/6904/)
13:38:31	35213/35213	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Aug%202018%2010:38:34%20GMT	https://www.schoolsolver.com/answer/6186/	C:/My%20Web%20Sites/schoolsolver/www.schoolsolver.com/answer/6186/index.html	(from https://www.schoolsolver.com/userprofile/6904/)
